ID,Category,Latitude,Longitude
19386,C,38.36553903,-121.399993
19387,A,33.89077607,-118.2224233
19388,A,37.14932048,-89.30846932
19389,C,34.76765925,-95.61698995
19390,B,43.2883057,-70.6900283
19391,A,35.33441274,-89.72637196
19392,C,38.05667155,-84.19168045
19393,C,30.32811905,-94.80580925
19394,A,40.42763324,-111.4826791
19395,C,33.52403909,-83.95121491
19396,D,38.17146472,-82.33658588
19397,C,42.53439138,-70.74335562
19398,A,39.29291477,-96.55784223
19399,B,37.96578152,-96.99771068
19400,C,42.99535531,-71.79527469
19401,C,40.6473564,-74.1897856
19402,A,38.78643719,-90.27601981
19403,B,39.91736138,-121.1478515
19404,C,41.75544326,-84.55428674
19405,D,41.48333277,-111.0337777
19406,A,36.43241807,-95.49723603
19407,D,36.83536506,-95.06767394
19408,B,41.26768702,-73.86714798
19409,A,32.47367212,-86.98986378
19410,D,34.56578433,-117.3046817
19411,C,34.17283121,-81.22822979
19412,C,30.01656,-97.8970603
19413,A,38.86510421,-90.11979579
19414,D,37.35174631,-96.92944399
19415,B,34.50100416,-117.8171528
19416,A,34.03110982,-118.1105347
19417,D,39.71568947,-119.8340585
19418,A,39.7152005,-91.3903493
19419,B,41.17027593,-73.59252107
19420,C,34.59785872,-117.6472667
19421,D,39.78365525,-76.13204975
19422,D,40.65842617,-74.73166083
19423,C,41.7841614,-75.660857
19424,C,39.39495763,-89.57851037
19425,D,34.7586627,-117.0927732
19426,A,37.81252669,-122.3960163
19427,D,30.3417826,-97.752954
19428,D,22.20327056,-156.9458674
19429,D,43.20914979,-70.19773824
19430,B,42.71313389,-70.91547941
19431,C,42.14514095,-93.16742605
19432,C,36.15415543,-97.04731457
19433,C,39.48097288,-76.55303712
19434,A,40.27576809,-75.62102591
19435,B,36.5533037,-95.4180023
19436,B,34.09324042,-84.04061458
19437,B,43.32853935,-82.08141445
19438,D,40.69752853,-74.55425827
19439,B,41.50176894,-73.33852276
19440,A,40.56980706,-74.57597094
19441,D,43.06315281,-70.29744149
19442,C,26.48461178,-79.51988322
19443,B,34.07418403,-111.907134
19444,C,40.98192876,-75.28025411
19445,B,39.27320573,-77.04626697
19446,B,38.39643904,-91.32814676
19447,C,41.21690339,-86.13051561
19448,A,31.41066883,-85.75577927
19449,A,40.9381298,-73.8827712
19450,A,34.24543635,-118.078779
19451,D,33.33168862,-110.0225814
19452,C,40.93902563,-75.96006037
19453,B,37.08225858,-95.60493492
19454,A,40.27000935,-75.30991295
19455,A,29.66967762,-95.30305388
19456,D,32.65850665,-105.457554
19457,A,35.82052098,-97.23624402
19458,D,33.88641882,-96.34969328
19459,A,35.26900078,-106.3996558
19460,C,34.78565008,-117.4525999
19461,C,45.04137762,-87.69809438
19462,A,31.33541244,-97.20581856
19463,A,40.2994714,-85.8382616
19464,A,32.97436785,-96.59167135
19465,A,40.96975976,-89.28691054
19466,C,45.40954632,-92.51397368
19467,C,39.46645007,-76.75573493
19468,B,44.74468397,-92.87505983
19469,A,40.30326305,-73.96892395
19470,B,39.16658211,-120.8461858
19471,C,39.44006112,-89.93503188
19472,D,35.03177894,-116.3387591
19473,A,33.1007759,-116.9556756
19474,C,41.51248592,-111.2238292
19475,A,40.3821826,-74.8943984
19476,A,47.6936941,-121.9498619
19477,B,42.28296697,-71.76479332
19478,A,40.80150466,-111.8626445
19479,C,36.40995649,-78.37391721
19480,C,34.86188313,-116.347584
19481,A,33.70637816,-112.3440708
19482,C,41.30096969,-73.26598031
19483,D,34.51044415,-100.9564674
19484,C,40.64438669,-74.42924931
19485,A,38.87690486,-90.40944914
19486,C,34.59233698,-117.1263664
19487,A,36.64751246,-94.02647554
19488,C,36.38249363,-77.61771797
19489,C,33.93685155,-96.09872025
19490,B,37.4631234,-75.9578121
19491,B,30.07646005,-94.92761195
19492,A,38.97901466,-77.02892834
19493,D,47.63567509,-91.24628681
19494,C,36.68551493,-93.56222267
19495,B,37.48489387,-94.08407413
19496,A,38.09475535,-122.1265456
19497,C,31.48485828,-94.76931192
19498,C,37.89968709,-75.75842791
19499,B,37.2787035,-75.6340585
19500,A,38.88820608,-76.68593392
19501,C,38.88127658,-76.90252362
19502,A,30.54497493,-97.19320307
19503,D,40.40652712,-74.72818988
19504,D,30.58168971,-97.20775459
19505,B,41.20132966,-73.52796054
19506,A,40.90451975,-74.14674825
19507,C,41.81608156,-73.00172644
19508,A,33.88959161,-84.22842539
19509,C,33.33959024,-107.7120291
19510,D,34.26881919,-111.4875178
19511,A,29.87018171,-95.68249939
19512,C,41.27084033,-73.04429367
19513,A,34.64285376,-98.40417024
19514,A,38.48223753,-75.10390147
19515,A,39.09707217,-76.80019783
19516,A,33.36927572,-96.82008354
19517,A,41.31781539,-73.69139621
19518,C,30.29776424,-97.91741766
19519,A,44.51149021,-73.17702379
19520,D,39.67832824,-76.57080456
19521,C,39.52933518,-89.56238282
19522,A,32.88697432,-97.41951968
19523,B,27.90418734,-99.12049266
19524,A,32.23437609,-101.9531399
19525,C,41.65447414,-72.99842986
19526,B,42.98636196,-83.40139804
19527,C,41.37336287,-73.36115113
19528,D,42.43575136,-74.76542654
19529,B,41.26997707,-73.53253693
19530,D,41.18411824,-79.21670866
19531,C,48.25835021,-121.5357968
19532,A,31.86973983,-95.47527207
19533,B,30.13925017,-98.24627083
19534,A,47.87200206,-122.4981647
19535,B,38.77978679,-81.22645001
19536,C,36.85113957,-95.18188043
19537,A,39.26653966,-76.26595504
19538,D,41.77818498,-72.99004432
19539,B,33.12204404,-116.874222
19540,A,39.22143508,-76.87434773
19541,A,39.20861909,-76.58667781
19542,D,37.9542085,-92.4607839
19543,B,41.73814727,-72.56055673
19544,A,40.89326661,-74.12399239
19545,A,39.53479075,-76.34859935
19546,A,38.69394307,-81.86523556
19547,A,38.64517054,-90.60627594
19548,C,33.58182049,-95.75020571
19549,B,29.88139757,-98.19554943
19550,D,41.68526306,-80.51203294
19551,D,35.48632712,-111.5686754
19552,C,38.4099112,-121.3089418
19553,D,42.57383416,-71.92146484
19554,D,42.95063403,-71.31437297
19555,B,44.899326,-72.6590795
19556,C,45.51422983,-92.70366866
19557,D,48.41465277,-116.5604672
19558,D,35.14414257,-117.7973534
19559,C,36.72324637,-95.32012123
19560,A,33.16642563,-96.75565877
19561,C,34.31355221,-83.8533001
19562,A,39.71963479,-79.86595321
19563,D,37.10486913,-114.1918972
19564,A,33.32081971,-97.04276699
19565,D,26.75977571,-79.27403129
19566,D,34.14082243,-95.00311056
19567,D,30.88774316,-89.01948674
19568,A,30.15819727,-90.03046973
19569,B,30.3555926,-89.6759273
19570,D,30.87684306,-89.13480044
19571,B,38.78831492,-121.1142911
19572,B,32.35969586,-80.74635414
19573,A,29.88964558,-98.22074922
19574,C,42.17437902,-72.18787098
19575,C,41.63512491,-72.90236009
19576,A,41.22581066,-73.39452284
19577,C,36.67046556,-93.63758814
19578,D,30.49204492,-81.65810708
19579,A,32.74046241,-103.1286311
19580,A,26.12841112,-80.11034688
19581,D,39.85617374,-94.89837326
19582,D,42.83787595,-70.63014505
19583,D,31.25908799,-96.99998301
19584,C,41.4959972,-73.24149852
19585,D,43.34233036,-87.00679864
19586,B,41.07632836,-73.6535921
19587,C,26.43284854,-79.71961946
19588,B,34.12767781,-115.8256968
19589,D,41.6782291,-73.3254859
19590,A,31.06767528,-97.64935272
19591,C,32.52140637,-105.5407486
19592,B,44.94153383,-72.22627717
19593,A,38.03852293,-122.5077914
19594,C,41.34792347,-73.93512753
19595,B,42.2382725,-72.2674875
19596,A,26.35885811,-98.13295036
19597,C,41.00395283,-73.28297217
19598,B,41.45581596,-73.12552704
19599,A,37.86435766,-122.2156523
19600,C,31.50524711,-87.38856941
19601,D,31.04502052,-96.92738618
19602,A,29.65503003,-94.72415897
19603,B,41.78158782,-97.01278468
19604,A,35.11671778,-82.10224582
19605,A,33.18309742,-96.75937048
19606,C,40.45720812,-74.90379588
19607,D,31.0488605,-91.8459695
19608,B,40.96580766,-111.5647053
19609,C,34.0871756,-110.9739205
19610,B,45.94029877,-94.26351123
19611,A,38.02806248,-77.50601232
19612,A,41.03128268,-73.69425732
19613,A,37.42541905,-93.05689465
19614,C,42.1610232,-72.9220868
19615,C,41.19405624,-111.0242108
19616,B,39.42976337,-83.99412763
19617,B,30.13868127,-95.21028573
19618,B,41.1332902,-73.5531336
19619,B,40.68026229,-78.59226281
19620,B,29.84934017,-98.19785283
19621,A,39.09352742,-90.40706158
19622,A,40.0804721,-75.46375744
19623,D,40.04439572,-89.39979382
19624,D,22.23020673,-156.9016138
19625,A,25.82018217,-80.31122643
19626,C,35.0247564,-92.5027343
19627,D,38.67892857,-121.512734
19628,D,41.44652043,-111.0151876
19629,A,25.97216563,-80.22904799
19630,B,34.22049563,-83.92696737
19631,B,34.28040531,-83.84859932
19632,A,32.76994363,-85.31110907
19633,C,43.33592843,-82.54868977
19634,B,40.43460828,-74.81879072
19635,D,36.03825228,-89.00850852
19636,A,39.25852147,-86.44114353
19637,C,33.38536898,-92.91823942
19638,C,41.52570938,-80.81866082
19639,C,40.61726474,-85.50240356
19640,C,36.51407396,-78.45422684
19641,D,35.00540613,-85.98994987
19642,C,45.0778205,-87.4537144
19643,D,34.56066762,-83.91992638
19644,C,42.03641129,-86.97809421
19645,B,42.63771702,-87.38081718
19646,A,21.36088434,-157.8088612
19647,C,21.95637951,-157.1543203
19648,B,40.1235423,-85.6403228
19649,C,40.20584215,-85.55770755
19650,A,40.34578476,-78.79613214
19651,C,22.70536748,-158.6762647
19652,D,40.93597861,-74.52537339
19653,D,36.07164146,-88.87415924
19654,A,43.67341329,-84.16428971
19655,B,30.2838176,-89.7385144
19656,D,41.60507419,-73.14398981
19657,A,42.22957839,-87.75307661
19658,A,44.25973538,-88.33004792
19659,B,30.85327943,-97.20408917
19660,D,42.98336309,-85.54979091
19661,D,36.07424343,-87.38533457
19662,B,30.75820218,-89.29951459
19663,C,42.19497972,-83.08913528
19664,D,43.19203523,-82.49325377
19665,D,33.35915064,-91.34867706
19666,C,42.96165319,-70.39856101
19667,D,38.71666798,-96.37016502
19668,A,42.10778689,-87.68063751
19669,A,42.76954352,-70.98051328
19670,B,37.33884747,-87.87642623
19671,C,35.86375802,-91.66422898
19672,A,29.60894158,-98.19579156
19673,C,42.52218727,-70.51116847
19674,A,41.11870945,-74.08747055
19675,A,41.29623103,-74.38104597
19676,C,41.33741829,-73.41357051
19677,C,41.98987841,-73.86055499
19678,B,41.35842289,-72.54813881
19679,D,43.92281685,-76.64110515
19680,D,43.10062938,-79.05711362
19681,A,40.34889812,-75.87214388
19682,D,40.55147561,-74.75633367
19683,C,38.00602452,-76.14353638
19684,A,37.02409702,-76.15769198
19685,A,36.88364608,-76.24352592
19686,A,36.9933197,-76.2622343
19687,A,35.21689784,-79.35039316
19688,D,36.07168575,-78.2341118
19689,A,34.99774629,-81.79966871
19690,B,35.26674503,-86.29136027
19691,D,34.52691129,-84.91063591
19692,C,31.22695922,-87.59232528
19693,C,35.74013263,-89.31379527
19694,D,36.58312371,-87.87751129
19695,C,32.91097112,-90.28633568
19696,A,30.68977159,-88.65982121
19697,B,38.70369616,-84.84607384
19698,A,37.64902033,-84.76666467
19699,B,42.00425469,-83.40840271
19700,C,39.15246017,-84.99142983
19701,C,43.39742897,-85.51775103
19702,B,45.13758005,-85.26085395
19703,D,45.79388317,-86.41553683
19704,D,45.86071152,-90.94849248
19705,B,47.12128308,-91.68973492
19706,D,42.80377359,-87.36216301
19707,A,40.3464465,-87.9721225
19708,A,38.38165791,-90.21971019
19709,C,39.51576038,-89.66816562
19710,C,39.8210432,-93.5161318
19711,C,37.83878455,-92.51001845
19712,A,37.70288177,-97.27123823
19713,C,39.36480127,-97.05584273
19714,D,31.62884771,-90.21887999
19715,A,30.42320375,-91.06034325
19716,C,31.8778183,-92.52789959
19717,B,35.18813823,-91.87642277
19718,A,36.24965999,-95.74374801
19719,B,36.44744373,-95.50622897
19720,B,36.15720928,-94.92383872
19721,A,33.38359189,-96.71325951
19722,A,33.05313854,-96.5829429
19723,C,33.28537563,-96.19077537
19724,A,33.39548017,-96.53425893
19725,D,30.23414595,-97.72734675
19726,C,30.44223529,-97.66756221
19727,D,28.62966191,-96.39034039
19728,D,32.57966099,-105.6667852
19729,B,34.22919248,-111.6195445
19730,D,34.48987106,-110.9604409
19731,D,34.95707453,-117.5692855
19732,C,34.65043927,-116.9039516
19733,C,34.90542722,-118.3082368
19734,A,21.6589479,-157.7989181
19735,C,30.29454747,-94.56496053
19736,C,38.32953975,-77.14720185
19737,D,39.78851209,-76.13525991
19738,D,48.45788145,-93.91227655
19739,A,42.80317464,-87.71951016
19740,D,42.22767859,-72.48281341
19741,D,35.53017023,-91.59302777
19742,B,26.40730212,-79.70639748
19743,C,42.64303798,-93.02905772
19744,A,44.99296633,-91.27739257
19745,C,30.02811417,-97.90348457
19746,B,30.67090423,-95.18147427
19747,B,26.29507005,-79.94091995
19748,B,24.89808228,-81.46052852
19749,A,32.69973651,-96.95411769
19750,B,26.13855892,-79.84179808
19751,D,26.66748436,-79.28607464
19752,C,26.36846371,-79.68309329
19753,D,42.95873646,-72.91248354
19754,A,24.83683136,-81.47377244
19755,A,34.95870946,-92.12551034
19756,B,36.27847755,-78.18694945
19757,D,38.58255754,-83.45442966
19758,A,37.79422691,-122.4455171
19759,A,39.2665905,-89.5277072
19760,D,41.7739394,-73.5891034
19761,C,30.60055016,-89.41198394
19762,C,34.22014718,-111.3451068
19763,D,43.27005565,-70.41620855
19764,A,37.81147844,-121.7432126
19765,A,36.34890907,-89.10427693
19766,C,33.71048632,-95.59503008
19767,C,32.2313845,-96.4436725
19768,D,31.14805895,-80.92522305
19769,A,33.33934676,-96.57470794
19770,A,33.50378837,-96.34408303
19771,A,40.95664229,-73.76387652
19772,B,43.95403499,-83.56401201
19773,A,40.87182841,-111.6764336
19774,B,40.7965812,-111.3641958
19775,C,41.55190688,-73.39774112
19776,C,42.13601415,-93.29469275
19777,C,33.4758413,-96.1681377
19778,B,30.1641126,-95.43899016
19779,C,39.6072235,-84.0271758
19780,D,43.32446111,-87.29461839
19781,A,37.99890336,-121.845329
19782,A,47.90466047,-121.9065974
19783,A,33.11840666,-96.76021734
19784,A,33.02284288,-97.34296512
19785,A,38.98681212,-90.38118188
19786,C,38.48648751,-85.12460099
19787,C,37.69176784,-118.8632816
19788,D,41.64509508,-73.47866792
19789,D,42.06807336,-72.15696664
19790,B,36.40433356,-90.15411054
19791,D,42.15351029,-110.9806448
19792,D,44.07059598,-70.63345602
19793,A,47.68585829,-122.3091227
19794,B,26.66492475,-79.87379232
19795,A,39.21336067,-84.24195223
19796,C,36.29415191,-81.80147309
19797,A,32.87153411,-96.72183903
19798,D,42.46688747,-89.58962553
19799,D,38.78183602,-121.405598
19800,B,34.93379634,-92.22018756
19801,A,40.61439083,-74.39192017
19802,B,37.20302973,-76.34718947
19803,D,41.41928925,-78.97978875
19804,C,42.8425201,-71.1630729
19805,D,33.73801914,-95.77578928
19806,A,22.15295275,-159.2004882
19807,A,38.72938274,-121.2874263
19808,D,44.28942995,-69.69884005
19809,C,40.09756918,-73.73955022
19810,C,36.50586246,-78.01037704
19811,C,32.50429165,-83.23874085
19812,A,33.01196322,-83.6509493
19813,A,32.11771503,-81.01895147
19814,B,43.79811586,-83.27585854
19815,B,34.33191696,-83.92936004
19816,D,33.97751074,-96.24860769
19817,B,41.86629836,-73.95417264
19818,A,41.81729748,-87.99219012
19819,A,42.21333201,-88.28621876
19820,A,33.69072068,-111.8149629
19821,B,39.25564856,-76.80692944
19822,B,33.29057316,-96.92288544
19823,C,30.28363542,-81.70389858
19824,D,42.70502598,-87.05060422
19825,C,42.21026036,-73.35417244
19826,C,35.23008558,-81.73567242
19827,A,42.10596651,-73.85187749
19828,C,42.62230941,-87.56285346
19829,B,33.21654118,-96.87353982
19830,A,30.00078497,-95.66187846
19831,D,36.23665645,-77.08265895
19832,C,39.47965316,-120.6949747
19833,B,41.20375586,-73.55960614
19834,D,39.26335471,-121.8631734
19835,D,39.72185846,-76.14155254
19836,D,30.82574155,-89.44014245
19837,C,35.73428171,-78.29576729
19838,C,34.5607056,-83.84568509
19839,B,38.58665555,-122.2862512
19840,D,27.40052652,-96.86389624
19841,A,39.29718881,-76.90968472
19842,A,37.8581242,-122.3701148
19843,D,43.04955037,-87.14640363
19844,B,36.14722589,-78.58231061
19845,D,33.60026744,-84.42762546
19846,A,33.98732539,-84.29907531
19847,A,38.48794054,-122.6985977
19848,D,48.61480448,-115.8679745
19849,A,38.05920259,-122.3870671
19850,C,29.08597404,-82.00848596
19851,A,35.87601769,-84.06732937
19852,A,42.42823677,-87.72453693
19853,B,35.08298712,-98.04216688
19854,B,41.11474002,-111.3576033
19855,A,37.98999056,-122.1966184
19856,B,42.36936793,-87.95020607
19857,C,42.42363485,-70.52377485
19858,B,41.49769335,-73.55882765
19859,A,33.72552741,-111.9818205
19860,C,45.61567936,-92.49046351
19861,A,40.15035659,-74.22291262
19862,D,40.62112956,-93.99556267
19863,A,33.02555722,-116.8305108
19864,C,39.48524278,-76.48374322
19865,D,42.84331614,-86.70379508
19866,C,30.57890576,-89.49447984
19867,A,33.91442735,-116.2124986
19868,C,33.52004892,-96.55812908
19869,A,33.58792985,-112.1448141
19870,A,34.32738454,-117.9409529
19871,A,37.79195524,-122.4102361
19872,C,38.63579785,-121.5014404
19873,D,42.83233096,-86.70099414
19874,C,33.82720137,-116.3087322
19875,A,30.60816832,-98.22915758
19876,B,34.04497988,-78.58920642
19877,A,41.04307308,-74.13393792
19878,A,39.8434927,-105.0822323
19879,D,42.72671958,-86.78266992
19880,C,25.27891708,-81.08681592
19881,A,37.82893942,-121.9978563
19882,C,37.94978145,-121.3631414
19883,C,40.76430061,-82.46813084
19884,A,37.94956424,-122.2389135
19885,A,38.0160976,-121.9896209
19886,A,42.52711571,-70.91698329
19887,A,41.0107381,-73.6483689
19888,D,38.52632112,-121.0304075
19889,A,40.53234906,-79.62634224
19890,C,38.83043038,-121.4849686
19891,C,38.54455503,-121.647443
19892,C,39.72653879,-121.0526209
19893,C,42.55004936,-71.88982164
19894,B,42.04428035,-72.40557991
19895,A,41.92959268,-87.57877332
19896,B,43.47412799,-87.63102531
19897,C,40.22914078,-104.3260012
19898,A,42.32495477,-72.48504373
19899,A,29.80321149,-95.39447751
19900,A,42.79908953,-88.92147937
19901,B,37.99372667,-77.21005413
19902,B,41.23574989,-73.49863211
19903,C,33.7417519,-116.4067939
19904,D,38.26322895,-120.8573941
19905,D,43.54983719,-113.5046649
19906,B,41.32678639,-74.36105607
19907,B,40.08679214,-104.7152097
19908,C,41.39676052,-72.83894348
19909,B,34.4745869,-118.0327518
19910,D,46.4292122,-121.7723458
19911,D,30.42113855,-97.51521365
19912,C,43.56794018,-75.48363982
19913,D,43.95786189,-88.56915491
19914,B,38.94742397,-76.59639483
19915,C,39.76168829,-83.85790471
19916,A,34.16454956,-117.9560184
19917,C,39.22212877,-78.04686823
19918,C,43.88249528,-74.51788572
19919,B,37.85067027,-77.25801773
19920,A,37.72103178,-77.36646022
19921,D,39.32634544,-74.64962796
19922,A,47.88608642,-122.2495432
19923,A,29.97380524,-95.52408906
19924,D,41.13096494,-73.07189906
19925,A,36.46186361,-86.21494589
19926,B,46.10904402,-122.188655
19927,B,38.81143173,-82.16746327
19928,C,29.9536407,-97.93464021
19929,B,29.48622469,-97.86181376
19930,B,32.86887812,-94.38450958
19931,C,36.0607001,-85.5050299
19932,B,33.48183758,-96.20927588
19933,C,36.7815949,-114.5025123
19934,A,35.4113895,-82.3552387
19935,B,39.10189769,-90.43543841
19936,D,34.27997002,-81.68321558
19937,C,34.70759622,-82.62739558
19938,D,36.12975267,-86.44247733
19939,C,35.57067229,-89.32982811
19940,A,31.36507071,-89.39511136
19941,D,35.58939039,-81.68030926
19942,B,33.18005919,-90.07543481
19943,D,33.32627699,-89.3175749
19944,C,30.74146312,-89.49649938
19945,D,36.23861168,-118.1139917
19946,C,46.00980017,-91.24227553
19947,A,40.5790567,-85.7351257
19948,C,30.50364478,-89.48395122
19949,C,30.67737137,-94.8843998
19950,D,41.78792393,-123.2503353
19951,A,30.40180191,-91.01869219
19952,A,41.24647938,-81.17759042
19953,D,42.14228739,-95.21120861
19954,B,38.28833035,-121.9200501
19955,D,39.41758958,-77.04749942
19956,B,38.27021783,-89.93633301
19957,D,41.52384785,-74.46640366
19958,B,45.16434569,-92.41928831
19959,B,34.82188277,-89.09891723
19960,C,41.74638894,-111.4472151
19961,B,44.65410514,-72.13062286
19962,D,39.85905151,-93.83889949
19963,A,41.28257537,-74.40165563
19964,C,33.45771375,-96.15925345
19965,C,38.32174455,-121.8751105
19966,A,40.35999264,-76.07948006
19967,A,34.1704224,-117.3290552
19968,A,29.75222488,-95.54043862
19969,D,26.61272756,-79.35965794
19970,C,30.87344777,-94.94807783
19971,C,48.33311698,-121.6483049
19972,A,41.0058421,-73.8141988
19973,C,37.07025352,-88.14536918
19974,C,33.53943021,-96.0753031
19975,A,39.41492177,-76.58749503
19976,C,27.25516082,-80.09778218
19977,B,30.78628961,-89.64286293
19978,D,39.83143647,-76.07758333
19979,A,34.2386843,-118.7296397
19980,A,36.23061041,-78.72953521
