,ID,Category,Latitude,Longitude,great_circle_distance,Origin: ID,Origin: Category,Origin: Latitude,Origin: Longitude
15052,18716,A,44.96780841,-85.39567159,0.0,18716,A,44.96780841,-85.39567159
15056,18720,A,37.28387613,-94.27550187,0.0,18720,A,37.28387613,-94.27550187
15061,18730,A,33.35371493,-96.56389147,0.0,18730,A,33.35371493,-96.56389147
15062,18731,A,34.34284374,-83.70881486,0.0,18731,A,34.34284374,-83.70881486
15069,18739,A,41.84186817,-72.54368383,0.0,18739,A,41.84186817,-72.54368383
15071,18741,A,47.32461373,-122.1305541,0.0,18741,A,47.32461373,-122.1305541
15073,18744,A,28.5864305,-81.5203285,0.0,18744,A,28.5864305,-81.5203285
15083,18759,A,40.03305096,-88.81609974,0.0,18759,A,40.03305096,-88.81609974
15089,18768,A,40.38877182,-85.21423478,0.0,18768,A,40.38877182,-85.21423478
15093,18774,A,39.94683099,-104.7088023,0.0,18774,A,39.94683099,-104.7088023
15100,18781,A,42.36770695,-83.54476825,0.0,18781,A,42.36770695,-83.54476825
15102,18783,A,33.7993559,-84.3932001,0.0,18783,A,33.7993559,-84.3932001
15103,18784,A,28.67184973,-81.21089297,0.0,18784,A,28.67184973,-81.21089297
15105,18788,A,41.18276691,-74.26937309,0.0,18788,A,41.18276691,-74.26937309
15107,18791,A,38.52558559,-90.28366791,0.0,18791,A,38.52558559,-90.28366791
15115,18801,A,38.09443607,-87.49854293,0.0,18801,A,38.09443607,-87.49854293
15119,18805,A,42.32480322,-71.37850658,0.0,18805,A,42.32480322,-71.37850658
15122,18809,A,40.45776351,-74.41033249,0.0,18809,A,40.45776351,-74.41033249
15123,18810,A,41.60736645,-82.48658775,0.0,18810,A,41.60736645,-82.48658775
15124,18811,A,40.77491352,-73.81706648,0.0,18811,A,40.77491352,-73.81706648
15125,18812,A,37.53588441,-79.00102569,0.0,18812,A,37.53588441,-79.00102569
15126,18813,A,32.30831179,-110.9480028,0.0,18813,A,32.30831179,-110.9480028
15128,18815,A,47.95626356,-122.1805684,0.0,18815,A,47.95626356,-122.1805684
15133,18823,A,33.91848656,-84.53639664,0.0,18823,A,33.91848656,-84.53639664
15135,18825,A,36.37130033,-115.0539467,0.0,18825,A,36.37130033,-115.0539467
15136,18829,A,36.88433317,-76.35724583,0.0,18829,A,36.88433317,-76.35724583
15142,18835,A,27.29877533,-82.14247827,0.0,18835,A,27.29877533,-82.14247827
15143,18837,A,43.14633702,-82.34121628,0.0,18837,A,43.14633702,-82.34121628
15147,18842,A,42.5675623,-83.2272281,0.0,18842,A,42.5675623,-83.2272281
15153,18849,A,28.04517271,-82.52304449,0.0,18849,A,28.04517271,-82.52304449
15154,18850,A,42.13557946,-87.48407854,0.0,18850,A,42.13557946,-87.48407854
15158,18855,A,33.22672488,-79.97126462,0.0,18855,A,33.22672488,-79.97126462
15159,18856,A,29.72322013,-98.31929027,0.0,18856,A,29.72322013,-98.31929027
15160,18857,A,40.24868039,-75.32099391,0.0,18857,A,40.24868039,-75.32099391
15163,18861,A,40.43415818,-75.73440892,0.0,18861,A,40.43415818,-75.73440892
15165,18864,A,39.03220676,-76.64298294,0.0,18864,A,39.03220676,-76.64298294
15166,18865,A,38.67916525,-121.5745297,0.0,18865,A,38.67916525,-121.5745297
15174,18873,A,33.36922032,-111.9331077,0.0,18873,A,33.36922032,-111.9331077
15175,18874,A,41.84617155,-72.52283375,0.0,18874,A,41.84617155,-72.52283375
15177,18877,A,33.22088587,-96.72813573,0.0,18877,A,33.22088587,-96.72813573
15179,18880,A,39.3021837,-84.2852343,0.0,18880,A,39.3021837,-84.2852343
15184,18885,A,43.00786075,-84.12968205,0.0,18885,A,43.00786075,-84.12968205
15186,18887,A,43.02207605,-78.55575975,0.0,18887,A,43.02207605,-78.55575975
15187,18889,A,28.36687886,-81.51048694,0.0,18889,A,28.36687886,-81.51048694
15191,18894,A,41.79437569,-87.60885221,0.0,18894,A,41.79437569,-87.60885221
15194,18897,A,34.07176746,-81.12849784,0.0,18897,A,34.07176746,-81.12849784
15196,18900,A,33.92041543,-84.70815827,0.0,18900,A,33.92041543,-84.70815827
15197,18901,A,41.90197773,-83.45125507,0.0,18901,A,41.90197773,-83.45125507
15201,18905,A,42.57608976,-71.49081924,0.0,18905,A,42.57608976,-71.49081924
15203,18907,A,37.4238019,-121.8197158,0.0,18907,A,37.4238019,-121.8197158
15209,18913,A,36.43135322,-80.01553358,0.0,18913,A,36.43135322,-80.01553358
15220,18929,A,42.84940272,-84.51802828,0.0,18929,A,42.84940272,-84.51802828
15222,18932,A,42.41999678,-85.02504502,0.0,18932,A,42.41999678,-85.02504502
15227,18937,A,29.72089432,-95.08438938,0.0,18937,A,29.72089432,-95.08438938
15232,18946,A,35.87056208,-80.59937592,0.0,18946,A,35.87056208,-80.59937592
15234,18949,A,34.24902665,-84.08379145,0.0,18949,A,34.24902665,-84.08379145
15235,18950,A,40.26280356,-82.91682194,0.0,18950,A,40.26280356,-82.91682194
15236,18951,A,42.84943779,-71.48532521,0.0,18951,A,42.84943779,-71.48532521
15237,18952,A,40.65234797,-79.97738153,0.0,18952,A,40.65234797,-79.97738153
15244,18960,A,39.18006934,-94.50311886,0.0,18960,A,39.18006934,-94.50311886
15246,18962,A,45.32669242,-93.04581558,0.0,18962,A,45.32669242,-93.04581558
15247,18963,A,40.540837,-75.2913153,0.0,18963,A,40.540837,-75.2913153
15249,18965,A,29.52692657,-94.60424123,0.0,18965,A,29.52692657,-94.60424123
15251,18969,A,42.87224442,-73.47398358,0.0,18969,A,42.87224442,-73.47398358
15253,18971,A,43.26743058,-89.22868982,0.0,18971,A,43.26743058,-89.22868982
15254,18972,A,40.89845589,-74.26185011,0.0,18972,A,40.89845589,-74.26185011
15256,18976,A,36.47647954,-115.0070125,0.0,18976,A,36.47647954,-115.0070125
15257,18977,A,40.50288518,-76.75803642,0.0,18977,A,40.50288518,-76.75803642
15258,18980,A,36.45703615,-115.0874717,0.0,18980,A,36.45703615,-115.0874717
15259,18981,A,32.38262896,-110.719399,0.0,18981,A,32.38262896,-110.719399
15260,18982,A,38.78977734,-121.1859917,0.0,18982,A,38.78977734,-121.1859917
15261,18983,A,42.98354778,-83.01410172,0.0,18983,A,42.98354778,-83.01410172
15264,18986,A,42.7610297,-88.2526053,0.0,18986,A,42.7610297,-88.2526053
15272,18995,A,33.92726428,-118.1162467,0.0,18995,A,33.92726428,-118.1162467
15273,18996,A,39.59682502,-104.8780983,0.0,18996,A,39.59682502,-104.8780983
15274,18997,A,30.25974398,-95.23929452,0.0,18997,A,30.25974398,-95.23929452
15277,19000,A,42.34362607,-85.46281503,0.0,19000,A,42.34362607,-85.46281503
15278,19001,A,39.73839,-119.5053813,0.0,19001,A,39.73839,-119.5053813
15283,19006,A,32.43724874,-95.14520296,0.0,19006,A,32.43724874,-95.14520296
15284,19007,A,29.8556042,-97.9612895,0.0,19007,A,29.8556042,-97.9612895
15286,19009,A,26.19627352,-98.2058124,0.0,19009,A,26.19627352,-98.2058124
15289,19012,A,34.37188195,-118.0627409,0.0,19012,A,34.37188195,-118.0627409
15290,19013,A,32.70077525,-93.45882575,0.0,19013,A,32.70077525,-93.45882575
15291,19014,A,41.37267927,-95.83752473,0.0,19014,A,41.37267927,-95.83752473
15298,19025,A,40.21865273,-74.89185497,0.0,19025,A,40.21865273,-74.89185497
15299,19026,A,43.31281329,-78.75434871,0.0,19026,A,43.31281329,-78.75434871
15300,19027,A,36.15365506,-95.90288364,0.0,19027,A,36.15365506,-95.90288364
15305,19033,A,41.86536417,-87.82715603,0.0,19033,A,41.86536417,-87.82715603
15310,19038,A,41.82203832,-71.29125168,0.0,19038,A,41.82203832,-71.29125168
15312,19040,A,41.57643814,-82.07867676,0.0,19040,A,41.57643814,-82.07867676
15313,19041,A,39.94998884,-75.37829416,0.0,19041,A,39.94998884,-75.37829416
15314,19042,A,39.2357718,-96.5418092,0.0,19042,A,39.2357718,-96.5418092
15317,19045,A,35.98370666,-83.76037234,0.0,19045,A,35.98370666,-83.76037234
15320,19048,A,36.17367439,-83.79593361,0.0,19048,A,36.17367439,-83.79593361
15322,19051,A,38.69358313,-121.1792846,0.0,19051,A,38.69358313,-121.1792846
15323,19052,A,38.31713932,-78.68122158,0.0,19052,A,38.31713932,-78.68122158
15325,19054,A,28.10043436,-82.393054,0.0,19054,A,28.10043436,-82.393054
15326,19055,A,35.09048691,-81.85224759,0.0,19055,A,35.09048691,-81.85224759
15327,19056,A,42.83832727,-82.90604393,0.0,19056,A,42.83832727,-82.90604393
15329,19058,A,40.9602121,-96.4334826,0.0,19058,A,40.9602121,-96.4334826
15332,19061,A,29.66706595,-98.23054435,0.0,19061,A,29.66706595,-98.23054435
15334,19064,A,41.99429371,-87.75450939,0.0,19064,A,41.99429371,-87.75450939
15335,19065,A,33.16752383,-96.92869107,0.0,19065,A,33.16752383,-96.92869107
15338,19069,A,35.98857413,-78.70027497,0.0,19069,A,35.98857413,-78.70027497
15339,19070,A,45.09967446,-92.64596414,0.0,19070,A,45.09967446,-92.64596414
15341,19072,A,40.88515101,-80.10806079,0.0,19072,A,40.88515101,-80.10806079
15343,19076,A,39.73630885,-86.02404615,0.0,19076,A,39.73630885,-86.02404615
15346,19080,A,41.06251601,-73.91449099,0.0,19080,A,41.06251601,-73.91449099
15355,19095,A,44.13903769,-90.92773431,0.0,19095,A,44.13903769,-90.92773431
15356,19096,A,33.02743756,-96.68911444,0.0,19096,A,33.02743756,-96.68911444
15357,19097,A,37.57599036,-121.7985041,0.0,19097,A,37.57599036,-121.7985041
15359,19099,A,32.25767399,-110.736516,0.0,19099,A,32.25767399,-110.736516
15361,19101,A,45.3104541,-92.8023919,0.0,19101,A,45.3104541,-92.8023919
15364,19105,A,45.67058025,-122.4076066,0.0,19105,A,45.67058025,-122.4076066
15365,19106,A,35.73081822,-80.57346928,0.0,19106,A,35.73081822,-80.57346928
15366,19107,A,42.63059578,-88.76442692,0.0,19107,A,42.63059578,-88.76442692
15367,19108,A,35.40269827,-80.80710333,0.0,19108,A,35.40269827,-80.80710333
15369,19110,A,30.03123729,-95.29360301,0.0,19110,A,30.03123729,-95.29360301
15370,19111,A,39.63182618,-76.46388712,0.0,19111,A,39.63182618,-76.46388712
15371,19112,A,33.61310829,-112.2461487,0.0,19112,A,33.61310829,-112.2461487
15377,19119,A,35.7109153,-101.3533752,0.0,19119,A,35.7109153,-101.3533752
15379,19121,A,43.27294943,-89.03617857,0.0,19121,A,43.27294943,-89.03617857
15381,19125,A,41.10428196,-73.97803483,0.0,19125,A,41.10428196,-73.97803483
15383,19127,A,42.43482046,-71.05231694,0.0,19127,A,42.43482046,-71.05231694
15384,19128,A,40.79198095,-73.80279905,0.0,19128,A,40.79198095,-73.80279905
15385,19129,A,38.34934595,-92.43824005,0.0,19129,A,38.34934595,-92.43824005
15388,19133,A,42.43642217,-71.14950953,0.0,19133,A,42.43642217,-71.14950953
15392,19138,A,27.84710914,-97.29936786,0.0,19138,A,27.84710914,-97.29936786
15393,19139,A,38.0244021,-122.1692159,0.0,19139,A,38.0244021,-122.1692159
15400,19148,A,39.99648023,-76.54925107,0.0,19148,A,39.99648023,-76.54925107
15402,19151,A,40.19121498,-82.88454702,0.0,19151,A,40.19121498,-82.88454702
15404,19153,A,37.42078438,-77.22891787,0.0,19153,A,37.42078438,-77.22891787
15405,19154,A,26.37495173,-98.11620557,0.0,19154,A,26.37495173,-98.11620557
15406,19156,A,39.60806364,-86.09941296,0.0,19156,A,39.60806364,-86.09941296
15407,19157,A,38.84086262,-121.0998564,0.0,19157,A,38.84086262,-121.0998564
15408,19158,A,29.87796616,-98.33626284,0.0,19158,A,29.87796616,-98.33626284
15409,19159,A,40.50871873,-73.75244927,0.0,19159,A,40.50871873,-73.75244927
15410,19160,A,37.03364091,-75.89083009,0.0,19160,A,37.03364091,-75.89083009
15411,19161,A,41.06357556,-96.42762284,0.0,19161,A,41.06357556,-96.42762284
15413,19164,A,37.23691168,-76.11225032,0.0,19164,A,37.23691168,-76.11225032
15417,19168,A,43.30821539,-77.36349771,0.0,19168,A,43.30821539,-77.36349771
15418,19169,A,39.20985562,-76.84767205,0.0,19169,A,39.20985562,-76.84767205
15419,19170,A,29.67024068,-80.95168832,0.0,19170,A,29.67024068,-80.95168832
15421,19172,A,38.9412733,-76.9794505,0.0,19172,A,38.9412733,-76.9794505
15422,19177,A,43.37986198,-71.34323512,0.0,19177,A,43.37986198,-71.34323512
15424,19179,A,34.91662431,-86.28125669,0.0,19179,A,34.91662431,-86.28125669
15432,19187,A,39.73463035,-75.57654645,0.0,19187,A,39.73463035,-75.57654645
15434,19191,A,38.9873264,-90.4268426,0.0,19191,A,38.9873264,-90.4268426
15435,19192,A,40.89612493,-73.78167807,0.0,19192,A,40.89612493,-73.78167807
15438,19196,A,41.65747375,-71.85190525,0.0,19196,A,41.65747375,-71.85190525
15439,19197,A,34.54365168,-118.5209955,0.0,19197,A,34.54365168,-118.5209955
15442,19201,A,33.51750635,-93.98583705,0.0,19201,A,33.51750635,-93.98583705
15444,19203,A,41.10030075,-73.82559255,0.0,19203,A,41.10030075,-73.82559255
15446,19205,A,42.02887099,-72.68143001,0.0,19205,A,42.02887099,-72.68143001
15449,19208,A,33.5414747,-93.9909398,0.0,19208,A,33.5414747,-93.9909398
15455,19214,A,37.78800347,-122.4093831,0.0,19214,A,37.78800347,-122.4093831
15460,19219,A,39.84073251,-75.52141149,0.0,19219,A,39.84073251,-75.52141149
15465,19225,A,41.00978575,-73.67372165,0.0,19225,A,41.00978575,-73.67372165
15466,19227,A,32.73070745,-114.3773193,0.0,19227,A,32.73070745,-114.3773193
15468,19229,A,43.46746335,-85.96083265,0.0,19229,A,43.46746335,-85.96083265
15470,19231,A,42.63639523,-73.03509117,0.0,19231,A,42.63639523,-73.03509117
15471,19232,A,30.29416271,-95.45464829,0.0,19232,A,30.29416271,-95.45464829
15474,19235,A,26.48735201,-98.01177479,0.0,19235,A,26.48735201,-98.01177479
15475,19236,A,38.85610794,-90.17098306,0.0,19236,A,38.85610794,-90.17098306
15479,19240,A,43.55774971,-72.15094629,0.0,19240,A,43.55774971,-72.15094629
15480,19241,A,39.25731912,-76.77563488,0.0,19241,A,39.25731912,-76.77563488
15489,19251,A,36.4559797,-82.0913513,0.0,19251,A,36.4559797,-82.0913513
15492,19254,A,41.90703583,-71.25285917,0.0,19254,A,41.90703583,-71.25285917
15493,19255,A,38.56150478,-76.24551663,0.0,19255,A,38.56150478,-76.24551663
15494,19258,A,34.20744352,-118.4423875,0.0,19258,A,34.20744352,-118.4423875
15501,19268,A,37.55094513,-77.20885727,0.0,19268,A,37.55094513,-77.20885727
15503,19270,A,30.11391852,-89.96558888,0.0,19270,A,30.11391852,-89.96558888
15504,19271,A,41.02899247,-73.69765703,0.0,19271,A,41.02899247,-73.69765703
15505,19272,A,43.46925299,-70.83648401,0.0,19272,A,43.46925299,-70.83648401
15506,19273,A,41.60516651,-72.58447449,0.0,19273,A,41.60516651,-72.58447449
15509,19278,A,40.06091468,-82.82734922,0.0,19278,A,40.06091468,-82.82734922
15510,19279,A,43.80198864,-71.69021416,0.0,19279,A,43.80198864,-71.69021416
15512,19283,A,29.94509773,-90.09947117,0.0,19283,A,29.94509773,-90.09947117
15514,19285,A,42.45182492,-71.14981418,0.0,19285,A,42.45182492,-71.14981418
15516,19288,A,41.95537138,-71.25834162,0.0,19288,A,41.95537138,-71.25834162
15518,19290,A,42.15968548,-71.39761542,0.0,19290,A,42.15968548,-71.39761542
15520,19292,A,35.2746983,-78.72209451,0.0,19292,A,35.2746983,-78.72209451
15521,19293,A,43.11829962,-87.87752798,0.0,19293,A,43.11829962,-87.87752798
15523,19295,A,45.0105364,-93.3790165,0.0,19295,A,45.0105364,-93.3790165
15524,19296,A,43.37655695,-77.55842205,0.0,19296,A,43.37655695,-77.55842205
15526,19299,A,45.00013369,-93.2367613,0.0,19299,A,45.00013369,-93.2367613
15529,19302,A,43.20659918,-88.06581382,0.0,19302,A,43.20659918,-88.06581382
15531,19305,A,39.06505083,-76.65355047,0.0,19305,A,39.06505083,-76.65355047
15533,19310,A,25.91425908,-80.11196492,0.0,19310,A,25.91425908,-80.11196492
15539,19316,A,38.39314946,-93.72486254,0.0,19316,A,38.39314946,-93.72486254
15540,19317,A,37.48906891,-122.1416431,0.0,19317,A,37.48906891,-122.1416431
15546,19323,A,37.18532543,-93.29449897,0.0,19323,A,37.18532543,-93.29449897
15548,19325,A,40.64148079,-73.97616421,0.0,19325,A,40.64148079,-73.97616421
15550,19327,A,31.77125568,-106.2519723,0.0,19327,A,31.77125568,-106.2519723
15551,19328,A,38.64452434,-90.17434856,0.0,19328,A,38.64452434,-90.17434856
15553,19330,A,37.57653017,-80.88358083,0.0,19330,A,37.57653017,-80.88358083
15555,19332,A,36.75391387,-93.11656113,0.0,19332,A,36.75391387,-93.11656113
15556,19333,A,38.22297948,-85.53346802,0.0,19333,A,38.22297948,-85.53346802
15557,19335,A,37.34684794,-83.89673476,0.0,19335,A,37.34684794,-83.89673476
15561,19339,A,29.49495329,-98.72456871,0.0,19339,A,29.49495329,-98.72456871
15562,19340,A,40.87565012,-73.85683988,0.0,19340,A,40.87565012,-73.85683988
15567,19346,A,40.94326373,-98.33280967,0.0,19346,A,40.94326373,-98.33280967
15569,19349,A,38.90514324,-90.79521966,0.0,19349,A,38.90514324,-90.79521966
15571,19352,A,37.68747258,-122.4706624,0.0,19352,A,37.68747258,-122.4706624
15572,19353,A,35.80193414,-105.8458019,0.0,19353,A,35.80193414,-105.8458019
15576,19358,A,41.7544414,-93.3989151,0.0,19358,A,41.7544414,-93.3989151
15578,19361,A,41.86463904,-70.98495896,0.0,19361,A,41.86463904,-70.98495896
15582,19365,A,40.15384573,-74.61528027,0.0,19365,A,40.15384573,-74.61528027
15583,19366,A,40.59759011,-74.24994189,0.0,19366,A,40.59759011,-74.24994189
15586,19369,A,40.0053246,-75.188478,0.0,19369,A,40.0053246,-75.188478
15588,19371,A,38.76969845,-93.16178555,0.0,19371,A,38.76969845,-93.16178555
15589,19372,A,29.88451349,-95.35645251,0.0,19372,A,29.88451349,-95.35645251
15595,19378,A,36.30898324,-95.66724876,0.0,19378,A,36.30898324,-95.66724876
15596,19379,A,38.9032698,-121.1143502,0.0,19379,A,38.9032698,-121.1143502
15597,19380,A,41.26878057,-73.15324343,0.0,19380,A,41.26878057,-73.15324343
15602,19387,A,33.89077607,-118.2224233,0.0,19387,A,33.89077607,-118.2224233
15603,19388,A,37.14932048,-89.30846932,0.0,19388,A,37.14932048,-89.30846932
15605,19391,A,35.33441274,-89.72637196,0.0,19391,A,35.33441274,-89.72637196
15608,19394,A,40.42763324,-111.4826791,0.0,19394,A,40.42763324,-111.4826791
15612,19398,A,39.29291477,-96.55784223,0.0,19398,A,39.29291477,-96.55784223
15615,19402,A,38.78643719,-90.27601981,0.0,19402,A,38.78643719,-90.27601981
15618,19406,A,36.43241807,-95.49723603,0.0,19406,A,36.43241807,-95.49723603
15620,19409,A,32.47367212,-86.98986378,0.0,19409,A,32.47367212,-86.98986378
15624,19413,A,38.86510421,-90.11979579,0.0,19413,A,38.86510421,-90.11979579
15626,19416,A,34.03110982,-118.1105347,0.0,19416,A,34.03110982,-118.1105347
15628,19418,A,39.7152005,-91.3903493,0.0,19418,A,39.7152005,-91.3903493
15635,19426,A,37.81252669,-122.3960163,0.0,19426,A,37.81252669,-122.3960163
15642,19434,A,40.27576809,-75.62102591,0.0,19434,A,40.27576809,-75.62102591
15644,19440,A,40.56980706,-74.57597094,0.0,19440,A,40.56980706,-74.57597094
15649,19448,A,31.41066883,-85.75577927,0.0,19448,A,31.41066883,-85.75577927
15650,19449,A,40.9381298,-73.8827712,0.0,19449,A,40.9381298,-73.8827712
15651,19450,A,34.24543635,-118.078779,0.0,19450,A,34.24543635,-118.078779
15654,19454,A,40.27000935,-75.30991295,0.0,19454,A,40.27000935,-75.30991295
15655,19455,A,29.66967762,-95.30305388,0.0,19455,A,29.66967762,-95.30305388
15657,19457,A,35.82052098,-97.23624402,0.0,19457,A,35.82052098,-97.23624402
15659,19459,A,35.26900078,-106.3996558,0.0,19459,A,35.26900078,-106.3996558
15662,19462,A,31.33541244,-97.20581856,0.0,19462,A,31.33541244,-97.20581856
15663,19463,A,40.2994714,-85.8382616,0.0,19463,A,40.2994714,-85.8382616
15664,19464,A,32.97436785,-96.59167135,0.0,19464,A,32.97436785,-96.59167135
15665,19465,A,40.96975976,-89.28691054,0.0,19465,A,40.96975976,-89.28691054
15668,19469,A,40.30326305,-73.96892395,0.0,19469,A,40.30326305,-73.96892395
15671,19473,A,33.1007759,-116.9556756,0.0,19473,A,33.1007759,-116.9556756
15673,19475,A,40.3821826,-74.8943984,0.0,19475,A,40.3821826,-74.8943984
15674,19476,A,47.6936941,-121.9498619,0.0,19476,A,47.6936941,-121.9498619
15675,19478,A,40.80150466,-111.8626445,0.0,19478,A,40.80150466,-111.8626445
15678,19481,A,33.70637816,-112.3440708,0.0,19481,A,33.70637816,-112.3440708
15682,19485,A,38.87690486,-90.40944914,0.0,19485,A,38.87690486,-90.40944914
15684,19487,A,36.64751246,-94.02647554,0.0,19487,A,36.64751246,-94.02647554
15687,19492,A,38.97901466,-77.02892834,0.0,19492,A,38.97901466,-77.02892834
15690,19496,A,38.09475535,-122.1265456,0.0,19496,A,38.09475535,-122.1265456
15693,19500,A,38.88820608,-76.68593392,0.0,19500,A,38.88820608,-76.68593392
15695,19502,A,30.54497493,-97.19320307,0.0,19502,A,30.54497493,-97.19320307
15698,19506,A,40.90451975,-74.14674825,0.0,19506,A,40.90451975,-74.14674825
15700,19508,A,33.88959161,-84.22842539,0.0,19508,A,33.88959161,-84.22842539
15703,19511,A,29.87018171,-95.68249939,0.0,19511,A,29.87018171,-95.68249939
15705,19513,A,34.64285376,-98.40417024,0.0,19513,A,34.64285376,-98.40417024
15706,19514,A,38.48223753,-75.10390147,0.0,19514,A,38.48223753,-75.10390147
15707,19515,A,39.09707217,-76.80019783,0.0,19515,A,39.09707217,-76.80019783
15708,19516,A,33.36927572,-96.82008354,0.0,19516,A,33.36927572,-96.82008354
15709,19517,A,41.31781539,-73.69139621,0.0,19517,A,41.31781539,-73.69139621
15711,19519,A,44.51149021,-73.17702379,0.0,19519,A,44.51149021,-73.17702379
15714,19522,A,32.88697432,-97.41951968,0.0,19522,A,32.88697432,-97.41951968
15715,19524,A,32.23437609,-101.9531399,0.0,19524,A,32.23437609,-101.9531399
15721,19532,A,31.86973983,-95.47527207,0.0,19532,A,31.86973983,-95.47527207
15722,19534,A,47.87200206,-122.4981647,0.0,19534,A,47.87200206,-122.4981647
15724,19537,A,39.26653966,-76.26595504,0.0,19537,A,39.26653966,-76.26595504
15726,19540,A,39.22143508,-76.87434773,0.0,19540,A,39.22143508,-76.87434773
15727,19541,A,39.20861909,-76.58667781,0.0,19541,A,39.20861909,-76.58667781
15729,19544,A,40.89326661,-74.12399239,0.0,19544,A,40.89326661,-74.12399239
15730,19545,A,39.53479075,-76.34859935,0.0,19545,A,39.53479075,-76.34859935
15731,19546,A,38.69394307,-81.86523556,0.0,19546,A,38.69394307,-81.86523556
15732,19547,A,38.64517054,-90.60627594,0.0,19547,A,38.64517054,-90.60627594
